"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"g24791.t1",1287.03622269301,-3.37470919479689,0.416085940570138,-8.11060616509351,5.03678585888672e-16,2.40284313621008e-14
"g24800.t1",22.6836242448297,-2.37278334720686,0.791304418161997,-2.99857209532363,0.00271247972028355,0.0134810657667321
"g24864.t1",561.820961920634,-2.19058147902948,0.245040348615849,-8.93967663449445,3.90310810947039e-19,2.56161210837727e-17
"g24884.t1",2361.37640398591,-1.41589812839701,0.322894683284565,-4.38501530590142,1.1597762336993e-05,0.000111123201328454
"g24928.t1",536.418211541605,-1.32744501775118,0.22437835118869,-5.91610113328121,3.29662554779997e-09,6.23312014483279e-08
"g24933.t1",15850.9583464856,-2.02665540814053,0.73307902345343,-2.76457972919925,0.00569961765483249,0.0253828040215604
"g24996.t1",6648.17856219723,-1.73774114676525,0.253392152852231,-6.85791224078922,6.98741595417114e-12,1.96374061246681e-10
"g25034.t1",2369.5040066453,-1.06973296547502,0.263785127267147,-4.05531948126723,5.00658254827363e-05,0.000409249375472273
"g25040.t1",397.82474737415,-1.91387832934793,0.244700973820066,-7.82129429021091,5.22829551631902e-15,2.21914270251537e-13
"g25044.t1",104.909484244275,-2.16415651036763,0.391241409721529,-5.53151189161697,3.17482335213199e-08,5.07346155385033e-07
"g25069.t1",100.013438398003,-2.09692368753578,0.43837156342736,-4.78343912442954,1.72321096541996e-06,1.95068168508257e-05
"g25112.t1",579.592137396745,-1.73502961657542,0.441892195422569,-3.92636401943296,8.62396099969947e-05,0.000661821244951591
"g25147.t1",90.6938909929654,-2.06128852745717,0.422115373557886,-4.88323490822704,1.04359420178542e-06,1.24137962986607e-05
"g25226.t1",5794.71802993362,-1.01751499961643,0.274351279706786,-3.7088035481515,0.000208240911837522,0.00145097717889121
"g25287.t1",99.9020437838956,-1.87016183370835,0.423957466672449,-4.41120154903002,1.02798574295853e-05,9.95458432882827e-05
"g25361.t1",622.23571697516,-2.02451571889232,0.26621966597901,-7.6046813125066,2.85606800872662e-14,1.11627525545893e-12
"g25391.t1",125.895098524587,-1.10645304367962,0.402184015624806,-2.75111143330924,0.00593934355739888,0.0262598546537021
"g25517.t1",140.984155811052,-1.27814947923728,0.442066618751725,-2.89130512239632,0.00383645444040825,0.0180182435228109
"g25619.t1",115.154576691922,-1.64375407955356,0.42105358121655,-3.9039071341093,9.46521121534411e-05,0.000720425147095906
"g25620.t1",18.2736734200721,-2.75597000058493,0.905876918738721,-3.04232279637078,0.00234759995613159,0.0119180191826149
